idx;t_us;evt;core;prio;task_id;aux
1697;1519980;3;0;0;0;0
1698;1520980;3;0;0;0;0
1699;1521980;3;0;0;0;0
1700;1522980;3;0;0;0;0
1701;1523980;3;0;0;0;0
1702;1524980;3;0;0;0;0
1703;1525980;3;0;0;0;0
1704;1526980;3;0;0;0;0
1705;1527980;3;0;0;0;0
1706;1528980;3;0;0;0;0
1707;1529980;3;0;0;0;0
1708;1530980;3;0;0;0;0
1709;1531980;3;0;0;0;0
1710;1532980;3;0;0;0;0
1711;1533982;3;0;0;0;0
1712;1533989;2;0;0;0;0
1713;1533998;1;0;1;0;0
1714;1534017;2;0;1;0;0
1715;1534026;1;0;0;0;0
1716;1534980;3;0;0;0;0
1717;1535980;3;0;0;0;0
1718;1536980;3;0;0;0;0
1719;1537982;3;0;0;0;0
1720;1537989;2;0;0;0;0
1721;1537998;1;0;1;1;0
1722;1538979;3;0;1;1;0
1723;1539979;3;0;1;1;0
1724;1540979;3;0;1;1;0
1725;1541979;3;0;1;1;0
1726;1542979;3;0;1;1;0
1727;1543979;3;0;1;1;0
1728;1544979;3;0;1;1;0
1729;1545979;3;0;1;1;0
1730;1546979;3;0;1;1;0
1731;1547979;3;0;1;1;0
1732;1548979;3;0;1;1;0
1733;1549979;3;0;1;1;0
1734;1550979;3;0;1;1;0
1735;1551979;3;0;1;1;0
1736;1552979;3;0;1;1;0
1737;1553388;2;0;1;1;0
1738;1553396;1;0;0;0;0
1739;1553984;3;0;0;0;0
1740;1553991;2;0;0;0;0
1741;1553999;1;0;1;2;0
1742;1554979;3;0;1;2;0
1743;1555979;3;0;1;2;0
1744;1556979;3;0;1;2;0
1745;1557979;3;0;1;2;0
1746;1558979;3;0;1;2;0
1747;1559979;3;0;1;2;0
1748;1560979;3;0;1;2;0
1749;1561979;3;0;1;2;0
1750;1562979;3;0;1;2;0
1751;1563979;3;0;1;2;0
1752;1564979;3;0;1;2;0
1753;1565979;3;0;1;2;0
1754;1566979;3;0;1;2;0
